ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2003/10/11,02:54:20 +2:00 GMT,212.106.68.202:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,02:58:38 +2:00 GMT,212.107.59.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,03:04:52 +2:00 GMT,212.107.59.175:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,03:15:26 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,03:27:00 +2:00 GMT,212.110.65.120:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,03:27:20 +2:00 GMT,212.110.66.193:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,03:53:34 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,03:58:42 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,04:13:12 +2:00 GMT,212.107.59.22:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,04:17:00 +2:00 GMT,212.107.56.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,04:20:12 +2:00 GMT,212.110.70.68:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,04:22:36 +2:00 GMT,212.107.59.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,04:25:04 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,04:25:42 +2:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,04:28:56 +2:00 GMT,212.110.66.193:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,04:37:48 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,04:37:52 +2:00 GMT,212.111.147.4:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,04:37:54 +2:00 GMT,4.47.240.127:4258,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/11,04:55:20 +2:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,05:01:56 +2:00 GMT,212.107.56.236:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,05:10:16 +2:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,05:14:28 +2:00 GMT,212.110.42.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,05:16:22 +2:00 GMT,212.107.58.168:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,05:23:32 +2:00 GMT,212.180.1.14:4624,192.168.31.2:1433,TCP (flags:S)
FWIN,2003/10/11,05:32:34 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,05:42:16 +2:00 GMT,212.107.59.175:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,05:43:04 +2:00 GMT,212.107.59.57:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,05:57:58 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,06:03:44 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,06:09:06 +2:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,06:20:54 +2:00 GMT,203.204.254.178:4393,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/11,06:24:22 +2:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,06:24:42 +2:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,06:29:30 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,06:38:42 +2:00 GMT,203.204.254.178:2145,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/11,06:40:14 +2:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,06:44:08 +2:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,06:56:14 +2:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,07:01:18 +2:00 GMT,212.107.59.175:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,07:04:46 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,07:08:38 +2:00 GMT,172.169.237.64:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,07:09:24 +2:00 GMT,212.107.59.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,07:10:06 +2:00 GMT,203.204.254.178:3915,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/11,07:14:10 +2:00 GMT,212.107.58.21:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,07:46:40 +2:00 GMT,212.111.168.8:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,07:59:18 +2:00 GMT,212.107.56.236:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,07:59:56 +2:00 GMT,212.107.59.97:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,08:00:46 +2:00 GMT,217.186.81.22:3067,192.168.31.2:1433,TCP (flags:S)
FWIN,2003/10/11,08:01:32 +2:00 GMT,212.111.147.16:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,08:04:50 +2:00 GMT,203.204.254.178:2752,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/11,08:25:14 +2:00 GMT,203.204.254.178:1200,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/11,08:26:04 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,08:32:58 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,08:41:30 +2:00 GMT,212.107.58.21:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,08:43:18 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,08:51:12 +2:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,08:51:56 +2:00 GMT,212.107.57.152:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,08:53:24 +2:00 GMT,212.107.41.90:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,08:55:22 +2:00 GMT,203.204.254.178:3054,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/11,09:02:56 +2:00 GMT,172.168.48.233:4098,192.168.31.2:901,TCP (flags:S)
FWIN,2003/10/11,09:02:58 +2:00 GMT,212.107.37.173:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,09:06:16 +2:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,09:31:20 +2:00 GMT,212.107.59.36:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,09:32:24 +2:00 GMT,212.107.56.236:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,09:41:20 +2:00 GMT,64.3.66.194:2222,192.168.31.2:1433,TCP (flags:S)
FWIN,2003/10/11,09:41:40 +2:00 GMT,212.107.58.168:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,09:50:12 +2:00 GMT,212.107.59.57:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,09:52:18 +2:00 GMT,203.204.254.178:1477,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/11,10:03:32 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,10:03:54 +2:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,10:10:06 +2:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,10:10:16 +2:00 GMT,212.106.68.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,10:14:44 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,10:20:16 +2:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,10:20:44 +2:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,10:21:56 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,10:23:04 +2:00 GMT,212.110.66.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,10:36:34 +2:00 GMT,4.47.240.127:2670,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/11,10:43:44 +2:00 GMT,212.108.130.37:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,10:58:30 +2:00 GMT,212.107.57.152:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/11,10:59:46 +2:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
